"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","TEACHERSALARY","PRY_START","USD","A","2019",41631.827,
"NLD","TEACHERSALARY","PRY_START","USD","A","2020",46041.517,
"NLD","TEACHERSALARY","PRY_START","USD","A","2021",45593.653,
"NLD","TEACHERSALARY","PRY_TOP","USD","A","2017",61279.481,
"NLD","TEACHERSALARY","PRY_TOP","USD","A","2018",67147.284,
"NLD","TEACHERSALARY","PRY_TOP","USD","A","2019",68525.286,
"NLD","TEACHERSALARY","PRY_TOP","USD","A","2020",85314.846,
"NLD","TEACHERSALARY","PRY_TOP","USD","A","2021",85359.726,
"NZL","TEACHERSALARY","PRY15YREXP","USD","A","2015",42760.367,
"NZL","TEACHERSALARY","PRY15YREXP","USD","A","2016",47219.397,
"NZL","TEACHERSALARY","PRY15YREXP","USD","A","2017",47972.95,
"NZL","TEACHERSALARY","PRY15YREXP","USD","A","2018",47320.205,
"NZL","TEACHERSALARY","PRY15YREXP","USD","A","2019",50059.341,
"NZL","TEACHERSALARY","PRY15YREXP","USD","A","2020",51163.886,
"NZL","TEACHERSALARY","PRY15YREXP","USD","A","2021",52698.803,
"NZL","TEACHERSALARY","PRY_START","USD","A","2017",30254.092,
"NZL","TEACHERSALARY","PRY_START","USD","A","2018",30890.003,
"NZL","TEACHERSALARY","PRY_START","USD","A","2019",33388.542,
"NZL","TEACHERSALARY","PRY_START","USD","A","2020",34846.527,
"NZL","TEACHERSALARY","PRY_START","USD","A","2021",34488.158,
"NZL","TEACHERSALARY","PRY_TOP","USD","A","2017",46337.179,
"NZL","TEACHERSALARY","PRY_TOP","USD","A","2018",47311.141,
"NZL","TEACHERSALARY","PRY_TOP","USD","A","2019",50966.657,
"NZL","TEACHERSALARY","PRY_TOP","USD","A","2020",53246.838,
"NZL","TEACHERSALARY","PRY_TOP","USD","A","2021",52698.803,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2010",39719.216,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2011",41807.081,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2012",42456.012,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2013",44767.196,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2014",44987.372,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2015",45071.266,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2016",45956.29,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2017",47545.963,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2018",49276.308,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2019",49455.944,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2020",50517.346,
"NOR","TEACHERSALARY","PRY15YREXP","USD","A","2021",50677.331,
"NOR","TEACHERSALARY","PRY_START","USD","A","2017",39585.169,
"NOR","TEACHERSALARY","PRY_START","USD","A","2018",38558.552,
"NOR","TEACHERSALARY","PRY_START","USD","A","2019",39675.954,
"NOR","TEACHERSALARY","PRY_START","USD","A","2020",43048.273,
"NOR","TEACHERSALARY","PRY_START","USD","A","2021",42499.317,
"NOR","TEACHERSALARY","PRY_TOP","USD","A","2017",51209.385,
"NOR","TEACHERSALARY","PRY_TOP","USD","A","2018",50882.822,
"NOR","TEACHERSALARY","PRY_TOP","USD","A","2019",52171.364,
"NOR","TEACHERSALARY","PRY_TOP","USD","A","2020",55187.886,
"NOR","TEACHERSALARY","PRY_TOP","USD","A","2021",54451.074,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2010",20177.935,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2011",22152.61,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2012",23920.023,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2013",25157.927,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2014",25397.434,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2015",25372.94,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2016",25650.758,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2017",25896.401,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2018",26223.45,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2019",27416.256,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2020",30223.95,
"POL","TEACHERSALARY","PRY15YREXP","USD","A","2021",32039.735,
"POL","TEACHERSALARY","PRY_START","USD","A","2017",15599.819,
"POL","TEACHERSALARY","PRY_START","USD","A","2018",16139.58,
"POL","TEACHERSALARY","PRY_START","USD","A","2019",16531.218,
"POL","TEACHERSALARY","PRY_START","USD","A","2020",18890.196,
"POL","TEACHERSALARY","PRY_START","USD","A","2021",19621.959,
"POL","TEACHERSALARY","PRY_TOP","USD","A","2017",26636.233,
"POL","TEACHERSALARY","PRY_TOP","USD","A","2018",27549.157,
"POL","TEACHERSALARY","PRY_TOP","USD","A","2019",29062.578,
"POL","TEACHERSALARY","PRY_TOP","USD","A","2020",32070.688,
"POL","TEACHERSALARY","PRY_TOP","USD","A","2021",33397.824,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2010",38458.013,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2011",40275.211,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2012",35167.622,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2013",35923.559,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2014",38400.51,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2015",39276.211,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2016",42325.951,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2017",43335.602,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2018",43593.466,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2019",43906.912,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2020",44367.877,
"PRT","TEACHERSALARY","PRY15YREXP","USD","A","2021",44412.926,
"PRT","TEACHERSALARY","PRY_START","USD","A","2017",32886.588,
"PRT","TEACHERSALARY","PRY_START","USD","A","2018",33516.277,
"PRT","TEACHERSALARY","PRY_START","USD","A","2019",33834.404,
"PRT","TEACHERSALARY","PRY_START","USD","A","2020",34700.864,
"PRT","TEACHERSALARY","PRY_START","USD","A","2021",34400.364,
"PRT","TEACHERSALARY","PRY_TOP","USD","A","2017",65416.55,
"PRT","TEACHERSALARY","PRY_TOP","USD","A","2018",72368.995,
"PRT","TEACHERSALARY","PRY_TOP","USD","A","2019",73028.323,
"PRT","TEACHERSALARY","PRY_TOP","USD","A","2020",74902.384,
"PRT","TEACHERSALARY","PRY_TOP","USD","A","2021",74254.731,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2009",12097.854,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2010",12890.637,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2011",13273.984,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2012",13425.47,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2013",15861.913,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2014",17031.848,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2015",17890.072,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2016",17969.821,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2017",18208.728,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2018",18734.661,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2019",19948.85,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2020",19408.406,
"SVK","TEACHERSALARY","PRY15YREXP","USD","A","2021",19458.242,
"SVK","TEACHERSALARY","PRY_START","USD","A","2017",14267.098,
"SVK","TEACHERSALARY","PRY_START","USD","A","2018",15339.185,
"SVK","TEACHERSALARY","PRY_START","USD","A","2019",14968.984,
"SVK","TEACHERSALARY","PRY_START","USD","A","2020",16757.358,
"SVK","TEACHERSALARY","PRY_START","USD","A","2021",16787.579,
"SVK","TEACHERSALARY","PRY_TOP","USD","A","2017",21625.455,
"SVK","TEACHERSALARY","PRY_TOP","USD","A","2018",23242.2,
"SVK","TEACHERSALARY","PRY_TOP","USD","A","2019",23189.044,
"SVK","TEACHERSALARY","PRY_TOP","USD","A","2020",21583.402,
"SVK","TEACHERSALARY","PRY_TOP","USD","A","2021",21622.035,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2010",42309.21,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2011",41557.549,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2012",41397.85,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2013",41763.9,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2014",42611.725,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2015",43697.75,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2016",45057.906,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2017",46447.622,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2018",47287.15,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2019",48202.282,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2020",49811.427,
"ESP","TEACHERSALARY","PRY15YREXP","USD","A","2021",50547.705,
"ESP","TEACHERSALARY","PRY_START","USD","A","2017",38986.72,
"ESP","TEACHERSALARY","PRY_START","USD","A","2018",40812.939,
"ESP","TEACHERSALARY","PRY_START","USD","A","2019",42214.829,
"ESP","TEACHERSALARY","PRY_START","USD","A","2020",43135.311,
"ESP","TEACHERSALARY","PRY_START","USD","A","2021",43684.141,
"ESP","TEACHERSALARY","PRY_TOP","USD","A","2017",55384.283,
"ESP","TEACHERSALARY","PRY_TOP","USD","A","2018",57982.721,
"ESP","TEACHERSALARY","PRY_TOP","USD","A","2019",60011.789,
"ESP","TEACHERSALARY","PRY_TOP","USD","A","2020",61456.115,
"ESP","TEACHERSALARY","PRY_TOP","USD","A","2021",62368.371,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2011",35505.579,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2013",38852.231,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2015",41163.796,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2016",44455.247,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2017",45389.083,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2018",46307.276,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2019",46995.135,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2020",49231.837,
"SWE","TEACHERSALARY","PRY15YREXP","USD","A","2021",49582.64,
"SWE","TEACHERSALARY","PRY_START","USD","A","2016",36987.592,
"SWE","TEACHERSALARY","PRY_START","USD","A","2017",38826.263,
"SWE","TEACHERSALARY","PRY_START","USD","A","2018",40959.214,
"SWE","TEACHERSALARY","PRY_START","USD","A","2019",40994.854,
"SWE","TEACHERSALARY","PRY_START","USD","A","2020",42727.112,
"SWE","TEACHERSALARY","PRY_START","USD","A","2021",43000.874,
"SWE","TEACHERSALARY","PRY_TOP","USD","A","2016",49990.056,
"SWE","TEACHERSALARY","PRY_TOP","USD","A","2017",51938.083,
"SWE","TEACHERSALARY","PRY_TOP","USD","A","2018",54076.467,
"SWE","TEACHERSALARY","PRY_TOP","USD","A","2019",54473.185,
"SWE","TEACHERSALARY","PRY_TOP","USD","A","2020",56756.91,
"SWE","TEACHERSALARY","PRY_TOP","USD","A","2021",57041.976,
"CHE","TEACHERSALARY","PRY_START","USD","A","2017",56350.805,
"CHE","TEACHERSALARY","PRY_START","USD","A","2018",58016.886,
"CHE","TEACHERSALARY","PRY_START","USD","A","2019",59975.32,
"CHE","TEACHERSALARY","PRY_START","USD","A","2020",60947.541,
"CHE","TEACHERSALARY","PRY_START","USD","A","2021",60873.9,
"CHE","TEACHERSALARY","PRY_TOP","USD","A","2017",85752.513,
"CHE","TEACHERSALARY","PRY_TOP","USD","A","2018",88308.258,
"CHE","TEACHERSALARY","PRY_TOP","USD","A","2019",91312.425,
"CHE","TEACHERSALARY","PRY_TOP","USD","A","2020",92670.547,
"CHE","TEACHERSALARY","PRY_TOP","USD","A","2021",92591.613,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2010",25181.674,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2011",26009.037,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2012",26946.312,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2013",27706.174,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2014",29653.241,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2015",30100.599,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2016",31483.216,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2017",31573.805,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2018",32141.047,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2019",33064.87,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2020",29848.97,
"TUR","TEACHERSALARY","PRY15YREXP","USD","A","2021",34255.638,
"TUR","TEACHERSALARY","PRY_START","USD","A","2017",26218.829,
"TUR","TEACHERSALARY","PRY_START","USD","A","2018",25955.132,
"TUR","TEACHERSALARY","PRY_START","USD","A","2019",29407.44,
"TUR","TEACHERSALARY","PRY_START","USD","A","2020",28896.854,
"TUR","TEACHERSALARY","PRY_START","USD","A","2021",33718.913,
"TUR","TEACHERSALARY","PRY_TOP","USD","A","2017",33287.977,
"TUR","TEACHERSALARY","PRY_TOP","USD","A","2018",32953.184,
"TUR","TEACHERSALARY","PRY_TOP","USD","A","2019",33010.902,
"TUR","TEACHERSALARY","PRY_TOP","USD","A","2020",32428.361,
"TUR","TEACHERSALARY","PRY_TOP","USD","A","2021",36778.574,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2010",52742.15,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2011",53801.2,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2012",58367.49,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2013",59338.81,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2014",60265.75,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2015",60704.6,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2016",59926,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2017",61028.16,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2018",59904,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2019",61145.26,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2020",62101.94,
"USA","TEACHERSALARY","PRY15YREXP","USD","A","2021",63531.341,
"USA","TEACHERSALARY","PRY_START","USD","A","2017",39183.34,
"USA","TEACHERSALARY","PRY_START","USD","A","2018",40067.049,
"USA","TEACHERSALARY","PRY_START","USD","A","2019",41119,
"USA","TEACHERSALARY","PRY_START","USD","A","2020",41762.062,
"USA","TEACHERSALARY","PRY_START","USD","A","2021",42723.3,
"USA","TEACHERSALARY","PRY_TOP","USD","A","2017",67197.01,
"USA","TEACHERSALARY","PRY_TOP","USD","A","2018",68711.511,
"USA","TEACHERSALARY","PRY_TOP","USD","A","2019",71426.93,
"USA","TEACHERSALARY","PRY_TOP","USD","A","2020",72544.529,
"USA","TEACHERSALARY","PRY_TOP","USD","A","2021",74214.287,
"BRA","TEACHERSALARY","PRY_START","USD","A","2017",13881.584,
"BRA","TEACHERSALARY","PRY_START","USD","A","2018",13983.06,
"BRA","TEACHERSALARY","PRY_START","USD","A","2019",14344.895,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2010",24714.312,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2011",25485.622,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2012",26117.679,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2013",26723.288,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2014",27048.531,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2015",26691.834,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2016",26437.596,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2017",34007.669,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2018",34539.586,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2019",36769.308,
"CHL","TEACHERSALARY","PRY15YREXP","USD","A","2020",37224.604,
"CHL","TEACHERSALARY","PRY_START","USD","A","2017",23428.618,
"CHL","TEACHERSALARY","PRY_START","USD","A","2018",23747.149,
"CHL","TEACHERSALARY","PRY_START","USD","A","2019",23259.704,
"CHL","TEACHERSALARY","PRY_START","USD","A","2020",25147.393,
"CHL","TEACHERSALARY","PRY_TOP","USD","A","2017",43760.341,
"CHL","TEACHERSALARY","PRY_TOP","USD","A","2018",44106.509,
"CHL","TEACHERSALARY","PRY_TOP","USD","A","2019",43201.18,
"CHL","TEACHERSALARY","PRY_TOP","USD","A","2020",46637.107,
"EST","TEACHERSALARY","PRY15YREXP","USD","A","2010",13034.638,
"EST","TEACHERSALARY","PRY15YREXP","USD","A","2011",13161.152,
"EST","TEACHERSALARY","PRY15YREXP","USD","A","2012",13033.249,
"EST","TEACHERSALARY","PRY15YREXP","USD","A","2013",13870.51,
"EST","TEACHERSALARY","PRY_START","USD","A","2017",19529.393,
"EST","TEACHERSALARY","PRY_START","USD","A","2018",22178.307,
"EST","TEACHERSALARY","PRY_START","USD","A","2019",23767.083,
"EST","TEACHERSALARY","PRY_START","USD","A","2020",24730.27,
"EST","TEACHERSALARY","PRY_START","USD","A","2021",25448.083,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2010",26576.761,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2011",29061.241,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2012",30292.139,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2013",29473.845,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2014",28724.571,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2015",28682.443,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2016",29789.084,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2017",31345.046,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2018",31710.658,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2019",31737.039,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2020",32558.598,
"ISR","TEACHERSALARY","PRY15YREXP","USD","A","2021",33671.21,
"ISR","TEACHERSALARY","PRY_START","USD","A","2017",20050.688,
"ISR","TEACHERSALARY","PRY_START","USD","A","2018",21276.151,
"ISR","TEACHERSALARY","PRY_START","USD","A","2019",21785.59,
"ISR","TEACHERSALARY","PRY_START","USD","A","2020",22833.223,
"ISR","TEACHERSALARY","PRY_START","USD","A","2021",23571.925,
"ISR","TEACHERSALARY","PRY_TOP","USD","A","2017",51495.5,
"ISR","TEACHERSALARY","PRY_TOP","USD","A","2018",53638.958,
"ISR","TEACHERSALARY","PRY_TOP","USD","A","2019",54546.741,
"ISR","TEACHERSALARY","PRY_TOP","USD","A","2020",55655.322,
"ISR","TEACHERSALARY","PRY_TOP","USD","A","2021",54842.448,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2010",38586.735,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2011",39749.988,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2012",39639.512,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2013",38486.333,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2014",38370.016,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2015",38262.966,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2016",40334.684,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2017",41731.055,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2018",42153.124,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2019",43220.159,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2020",45978.939,
"SVN","TEACHERSALARY","PRY15YREXP","USD","A","2021",48203.149,
"SVN","TEACHERSALARY","PRY_START","USD","A","2017",26822.663,
"SVN","TEACHERSALARY","PRY_START","USD","A","2018",28030.797,
"SVN","TEACHERSALARY","PRY_START","USD","A","2019",28905.207,
"SVN","TEACHERSALARY","PRY_START","USD","A","2020",30530.234,
"SVN","TEACHERSALARY","PRY_START","USD","A","2021",31000.665,
"SVN","TEACHERSALARY","PRY_TOP","USD","A","2017",48166.022,
"SVN","TEACHERSALARY","PRY_TOP","USD","A","2018",50538.854,
"SVN","TEACHERSALARY","PRY_TOP","USD","A","2019",52099.98,
"SVN","TEACHERSALARY","PRY_TOP","USD","A","2020",55032.275,
"SVN","TEACHERSALARY","PRY_TOP","USD","A","2021",57831.499,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2010",48589.523,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2011",51399.655,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2012",52958.053,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2013",56336.417,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2014",58097.297,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2015",59760.968,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2017",61704.79,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2018",62601.614,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2019",64380.576,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2020",62756.872,
"AUS","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2021",68439.571,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2010",48589.523,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2011",51399.655,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2012",52958.053,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2013",56336.417,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2014",57219.451,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2015",59760.968,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2017",61704.79,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2018",62601.614,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2019",64380.576,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2020",66493.322,
"AUS","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2021",68439.571,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2010",44700.377,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2011",45544.456,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2012",46580.661,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2013",47333.373,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2014",48046.904,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2015",48741.374,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2016",52478.842,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2017",53696.617,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2018",54766.428,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2019",55945.239,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2020",59210.213,
"AUT","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2021",60420.381,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2010",48107.477,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2011",49030.537,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2012",50097.614,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2013",50938.831,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2014",51796.799,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2015",52474.164,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2016",57851.936,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2017",58801.65,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2018",60020.975,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2019",61184.472,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2020",64491.432,
"AUT","TEACHERSALARY","UPPSRY_15YREXP","USD","A","2021",65748.685,
"CAN","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2013",66580.67,
"CAN","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2014",64778.47,
"CAN","TEACHERSALARY","LOWSRY_15YREXP","USD","A","2015",65774.283,
